title,value
org.eclipse.cdt.core.linux_5.3.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.core.macosx_5.3.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.core.native_5.8.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.core.win32.x86_5.4.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.core.win32_5.4.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.core_5.11.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.debug.core_7.7.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.debug.mi.core_7.3.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.debug.mi.ui_6.2.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.debug.ui.memory.floatingpoint_1.0.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.debug.ui.memory.memorybrowser_1.3.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.debug.ui.memory.search_1.3.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.debug.ui.memory.traditional_1.3.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.debug.ui.memory.transport_2.1.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.debug.ui_7.5.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.doc.user_5.4.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.dsf.gdb.ui_2.5.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.dsf.gdb_4.8.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.dsf.ui_2.5.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.dsf_2.6.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.gdb.ui_7.0.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.gdb_7.0.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.launch.remote.source_2.4.0.201509131935.jar,1
org.eclipse.cdt.launch.remote_2.4.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.launch_7.3.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.make.core_7.3.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.make.ui_7.2.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.managedbuilder.core_8.3.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.managedbuilder.gnu.ui_8.3.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.managedbuilder.ui_8.2.2.201509131935.jar.pack.gz,1
org.eclipse.cdt.native.serial_1.0.0.201509131935.jar.pack.gz,1
org.eclipse.cdt.ui_5.11.0.201509131935.jar.pack.gz,1
org.eclipse.cdt_8.8.0.201509131935.jar.pack.gz,1
org.eclipse.compare.core_3.5.500.v20150505-1058.jar.pack.gz,1
org.eclipse.compare.win32_1.0.200.v20130514-1224.jar.pack.gz,1
org.eclipse.compare_3.5.600.v20150420-1449.jar.pack.gz,1
org.eclipse.core.commands_3.7.0.v20150422-0725.jar.pack.gz,1
org.eclipse.core.contenttype_3.5.0.v20150421-2214.jar.pack.gz,1
org.eclipse.core.databinding.beans_1.3.0.v20150422-0725.jar.pack.gz,1
org.eclipse.core.databinding.observable_1.5.0.v20150422-0725.jar.pack.gz,1
org.eclipse.core.databinding.property_1.5.0.v20150422-0725.jar.pack.gz,1
org.eclipse.core.databinding_1.5.0.v20150422-0725.jar.pack.gz,1
org.eclipse.core.expressions_3.5.0.v20150421-2214.jar.pack.gz,1
org.eclipse.core.externaltools_1.0.300.v20140219-0051.jar.pack.gz,1
org.eclipse.core.filebuffers_3.5.500.v20140723-1040.jar.pack.gz,1
org.eclipse.core.filesystem.java7_1.0.100.v20150423-0754.jar.pack.gz,1
org.eclipse.core.filesystem.linux.x86_1.4.200.v20140124-1940.jar.pack.gz,1
org.eclipse.core.filesystem.linux.x86_64_1.2.200.v20140124-1940.jar.pack.gz,1
org.eclipse.core.filesystem.macosx_1.3.0.v20140124-1940.jar.pack.gz,1
org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940.jar.pack.gz,1
org.eclipse.core.filesystem_1.5.0.v20150725-1910.jar.pack.gz,1
org.eclipse.core.jobs_3.7.0.v20150330-2103.jar.pack.gz,1
org.eclipse.core.net.linux.x86_1.1.300.v20140124-2013.jar.pack.gz,1
org.eclipse.core.net.linux.x86_64_1.1.100.v20140124-2013.jar.pack.gz,1
org.eclipse.core.net.win32.x86_1.0.100.v20140124-2013.jar.pack.gz,1
org.eclipse.core.net_1.2.300.v20141118-1725.jar.pack.gz,1
org.eclipse.core.resources.win32.x86_3.5.100.v20140124-1940.jar.pack.gz,1
org.eclipse.core.resources_3.10.1.v20150725-1910.jar,1
org.eclipse.core.runtime.compatibility.registry_3.6.0.v20150318-1505.jar.pack.gz,1
org.eclipse.core.runtime.compatibility_3.2.300.v20150423-0821.jar.pack.gz,1
org.eclipse.core.runtime_3.11.1.v20150903-1804.jar.pack.gz,1
org.eclipse.core.variables_3.2.800.v20130819-1716.jar.pack.gz,1
org.eclipse.debug.core_3.10.0.v20150303-1130.jar.pack.gz,1
org.eclipse.debug.ui_3.11.100.v20150731-1137.jar.pack.gz,1
org.eclipse.draw2d_3.10.1.201508170204.jar.pack.gz,1
org.eclipse.dstore.core_3.4.0.201501311530.jar,1
org.eclipse.dstore.extra_2.1.400.201403100950.jar,0.894124561
org.eclipse.e4.core.commands_0.11.0.v20150422-0725.jar.pack.gz,1
org.eclipse.e4.core.contexts_1.4.0.v20150828-0818.jar.pack.gz,1
org.eclipse.e4.core.di.annotations_1.4.0.v20150528-1451.jar.pack.gz,1
org.eclipse.e4.core.di.extensions_0.13.0.v20150421-2214.jar.pack.gz,1
org.eclipse.e4.core.di_1.5.0.v20150421-2214.jar.pack.gz,1
org.eclipse.e4.core.services_2.0.0.v20150403-1912.jar.pack.gz,1
org.eclipse.e4.emf.xpath_0.1.100.v20150513-0856.jar.pack.gz,1
org.eclipse.e4.ui.bindings_0.11.0.v20150422-0725.jar.pack.gz,1
org.eclipse.e4.ui.css.core_0.11.0.v20150511-1937.jar.pack.gz,1
org.eclipse.e4.ui.css.swt.theme_0.10.0.v20150422-0725.jar.pack.gz,1
org.eclipse.e4.ui.css.swt_0.12.0.v20150511-1003.jar.pack.gz,1
org.eclipse.e4.ui.dialogs_1.0.0.v20150513-0856.jar.pack.gz,1
org.eclipse.e4.ui.di_1.1.0.v20150422-0725.jar.pack.gz,1
org.eclipse.e4.ui.model.workbench_1.1.100.v20150407-1430.jar.pack.gz,1
org.eclipse.e4.ui.services_1.2.0.v20150422-0725.jar.pack.gz,1
org.eclipse.e4.ui.swt.gtk_1.0.1.v20150708-1529.jar.pack.gz,1
org.eclipse.e4.ui.widgets_1.1.0.v20150427-1751.jar.pack.gz,1
org.eclipse.e4.ui.workbench.addons.swt_1.2.0.v20150512-1414.jar.pack.gz,1
org.eclipse.e4.ui.workbench.renderers.swt.cocoa_0.11.300.v20150507-1945.jar.pack.gz,1
org.eclipse.e4.ui.workbench.renderers.swt_0.13.0.v20150901-1347.jar.pack.gz,1
org.eclipse.e4.ui.workbench.swt_0.13.0.v20150504-0621.jar.pack.gz,1
org.eclipse.e4.ui.workbench3_0.13.0.v20150422-0725.jar.pack.gz,1
org.eclipse.e4.ui.workbench_1.3.0.v20150531-1948.jar.pack.gz,1
org.eclipse.ecf.filetransfer_5.0.0.v20150810-1719.jar.pack.gz,1
org.eclipse.ecf.identity_3.6.0.v20150810-1719.jar.pack.gz,1
org.eclipse.ecf.provider.filetransfer.httpclient4.ssl_1.1.0.v20150810-1719.jar.pack.gz,1
org.eclipse.ecf.provider.filetransfer.httpclient4_1.0.2000.v20150810-1719.jar.pack.gz,1
org.eclipse.ecf.provider.filetransfer.ssl_1.0.0.v20150810-1719.jar.pack.gz,1
org.eclipse.ecf.provider.filetransfer_3.2.200.v20150810-1719.jar.pack.gz,1
org.eclipse.ecf.ssl_1.2.0.v20150810-1719.jar.pack.gz,1
org.eclipse.ecf_3.5.0.v20150810-1719.jar.pack.gz,1
org.eclipse.egit.core_4.0.3.201509231615-r.jar.pack.gz,1
org.eclipse.egit.doc_4.0.3.201509231615-r.jar.pack.gz,1
org.eclipse.egit.ui_4.0.3.201509231615-r.jar.pack.gz,1
org.eclipse.egit_4.0.3.201509231615-r.jar.pack.gz,1
org.eclipse.emf.common_2.11.0.v20150805-0538.jar.pack.gz,1
org.eclipse.emf.ecore.change_2.11.0.v20150805-0538.jar.pack.gz,1
org.eclipse.emf.ecore.xmi_2.11.1.v20150805-0538.jar.pack.gz,1
org.eclipse.emf.ecore_2.11.1.v20150805-0538.jar.pack.gz,1
org.eclipse.epp.mpc.core_1.4.1.v20150909-1912.jar.pack.gz,1
org.eclipse.epp.mpc.help.ui_1.4.1.v20150902-1927.jar.pack.gz,1
org.eclipse.epp.mpc.ui_1.4.1.v20150916-1928.jar.pack.gz,1
org.eclipse.equinox.app_1.3.300.v20150423-1356.jar.pack.gz,1
org.eclipse.equinox.bidi_0.10.0.v20130327-1442.jar.pack.gz,1
org.eclipse.equinox.common_3.7.0.v20150402-1709.jar.pack.gz,1
org.eclipse.equinox.concurrent_1.1.0.v20130327-1442.jar.pack.gz,1
org.eclipse.equinox.console_1.1.100.v20141023-1406.jar.pack.gz,1
org.eclipse.equinox.ds_1.4.300.v20150423-1356.jar.pack.gz,1
org.eclipse.equinox.event_1.3.100.v20140115-1647.jar.pack.gz,1
org.eclipse.equinox.frameworkadmin.equinox_1.0.600.v20150522-2234.jar.pack.gz,1
org.eclipse.equinox.frameworkadmin_2.0.200.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.http.jetty_3.1.1.v20150818-2108.jar.pack.gz,1
org.eclipse.equinox.http.registry_1.1.300.v20130402-1529.jar.pack.gz,1
org.eclipse.equinox.http.servlet_1.2.1.v20150828-1818.jar.pack.gz,1
org.eclipse.equinox.jsp.jasper.registry_1.0.300.v20130327-1442.jar.pack.gz,1
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358.jar.pack.gz,1
org.eclipse.equinox.launcher.cocoa.macosx.x86_64_1.1.300.v20150602-1417.jar.pack.gz,1
org.eclipse.equinox.launcher.gtk.linux.x86_1.1.300.v20150602-1417.jar.pack.gz,1
org.eclipse.equinox.launcher.gtk.linux.x86_64_1.1.300.v20150602-1417.jar.pack.gz,1
org.eclipse.equinox.launcher.win32.win32.x86_1.1.300.v20150602-1417.jar.pack.gz,1
org.eclipse.equinox.launcher_1.3.100.v20150511-1540.jar.pack.gz,1
org.eclipse.equinox.p2.artifact.repository_1.1.400.v20150513-2116.jar.pack.gz,1
org.eclipse.equinox.p2.console_1.0.400.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.p2.core_2.4.0.v20150527-1706.jar.pack.gz,1
org.eclipse.equinox.p2.director.app_1.0.400.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.p2.directorywatcher_1.1.100.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.p2.director_2.3.200.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.p2.discovery.compatibility_1.0.200.v20131211-1531.jar.pack.gz,1
org.eclipse.equinox.p2.discovery_1.0.300.v20131210-1027.jar.pack.gz,1
org.eclipse.equinox.p2.engine_2.4.0.v20150511-1532.jar.pack.gz,1
org.eclipse.equinox.p2.extensionlocation_1.2.200.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.p2.garbagecollector_1.0.200.v20131115-1210.jar.pack.gz,1
org.eclipse.equinox.p2.jarprocessor_1.0.400.v20150430-1836.jar.pack.gz,1
org.eclipse.equinox.p2.metadata.repository_1.2.200.v20150428-1613.jar.pack.gz,1
org.eclipse.equinox.p2.metadata_2.3.0.v20150511-1532.jar.pack.gz,1
org.eclipse.equinox.p2.operations_2.4.100.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.p2.publisher.eclipse_1.2.0.v20150601-1708.jar.pack.gz,1
org.eclipse.equinox.p2.publisher_1.4.0.v20141117-0929.jar.pack.gz,1
org.eclipse.equinox.p2.reconciler.dropins_1.1.300.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.p2.repository.tools_2.1.100.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.p2.repository_2.3.100.v20150428-1613.jar.pack.gz,1
org.eclipse.equinox.p2.touchpoint.eclipse_2.1.300.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.p2.touchpoint.natives_1.2.0.v20150519-1136.jar.pack.gz,1
org.eclipse.equinox.p2.transport.ecf_1.1.100.v20150521-1342.jar.pack.gz,1
org.eclipse.equinox.p2.ui.discovery_1.0.100.v20131210-1027.jar.pack.gz,1
org.eclipse.equinox.p2.ui.importexport_1.1.100.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.p2.ui.sdk.scheduler_1.2.100.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.p2.ui.sdk_1.0.400.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.p2.ui_2.4.0.v20150425-0422.jar.pack.gz,1
org.eclipse.equinox.p2.updatechecker_1.1.200.v20131119-0908.jar.pack.gz,1
org.eclipse.equinox.p2.updatesite_1.0.500.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.preferences_3.5.300.v20150408-1437.jar.pack.gz,1
org.eclipse.equinox.registry_3.6.0.v20150318-1503.jar.pack.gz,1
org.eclipse.equinox.security.macosx_1.100.200.v20130327-1442.jar.pack.gz,1
org.eclipse.equinox.security.ui_1.1.201.v20150803-1228.jar.pack.gz,1
org.eclipse.equinox.security.win32.x86_1.0.300.v20130327-1442.jar.pack.gz,1
org.eclipse.equinox.security_1.2.100.v20150423-1356.jar.pack.gz,1
org.eclipse.equinox.simpleconfigurator.manipulator_2.0.100.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.simpleconfigurator_1.1.100.v20150423-1455.jar.pack.gz,1
org.eclipse.equinox.util_1.0.500.v20130404-1337.jar.pack.gz,1
org.eclipse.gef_3.10.1.201508170204.jar.pack.gz,1
org.eclipse.help.base_4.0.300.v20150904-0015.jar.pack.gz,1
org.eclipse.help.ui_4.0.100.v20140401-0608.jar.pack.gz,1
org.eclipse.help.webapp_3.7.0.v20150425-0643.jar.pack.gz,1
org.eclipse.help_3.6.0.v20130326-1254.jar.pack.gz,1
org.eclipse.jetty.continuation_9.2.13.v20150730.jar.pack.gz,1
org.eclipse.jetty.http_9.2.13.v20150730.jar.pack.gz,1
org.eclipse.jetty.io_9.2.13.v20150730.jar.pack.gz,1
org.eclipse.jetty.security_9.2.13.v20150730.jar.pack.gz,1
org.eclipse.jetty.server_9.2.13.v20150730.jar.pack.gz,1
org.eclipse.jetty.servlet_9.2.13.v20150730.jar.pack.gz,1
org.eclipse.jetty.util_9.2.13.v20150730.jar.pack.gz,1
org.eclipse.jface.databinding_1.7.0.v20150406-2148.jar.pack.gz,1
org.eclipse.jface.text_3.10.0.v20150603-1752.jar.pack.gz,1
org.eclipse.jface_3.11.0.v20150602-1400.jar.pack.gz,1
org.eclipse.jgit.archive_4.0.3.201509231615-r.jar,0.908343918
org.eclipse.jgit_4.0.3.201509231615-r.jar,0.88
org.eclipse.jsch.core_1.2.0.v20141202-1415.jar.pack.gz,1
org.eclipse.jsch.ui_1.2.0.v20141202-1415.jar.pack.gz,1
org.eclipse.ltk.core.refactoring_3.6.201.v20150819-1034.jar.pack.gz,1
org.eclipse.ltk.ui.refactoring_3.7.200.v20140625-1835.jar.pack.gz,1
org.eclipse.osgi.compatibility.state_1.0.100.v20150402-1551.jar.pack.gz,1
org.eclipse.osgi.services_3.5.0.v20150519-2006.jar.pack.gz,1
org.eclipse.osgi.util_3.3.100.v20150423-1351.jar.pack.gz,1
org.eclipse.osgi_3.10.101.v20150820-1432.jar.pack.gz,1
org.eclipse.platform.doc.user_4.5.1.v20150819-1130.jar.pack.gz,1
org.eclipse.platform_4.5.1.v20150904-0015.jar.pack.gz,1
org.eclipse.rcp_4.5.1.v20150904-0015.jar.pack.gz,1
org.eclipse.rse.connectorservice.dstore_3.1.301.201403100950.jar,0.88
org.eclipse.rse.connectorservice.local_2.1.400.201403100950.jar,1
org.eclipse.rse.connectorservice.ssh_2.1.300.201505220524.jar,1
org.eclipse.rse.connectorservice.telnet_1.2.300.201505220524.jar,1
org.eclipse.rse.core_3.3.100.201407181907.jar,1
org.eclipse.rse.doc.user_3.4.100.201403101646.jar,1
org.eclipse.rse.dstore.security_3.0.400.201403100950.jar,1
org.eclipse.rse.efs.ui_2.1.400.201403100950.jar,1
org.eclipse.rse.efs_2.1.401.201503171741.jar,0.88
org.eclipse.rse.files.ui_3.2.200.201502052140.jar,1
org.eclipse.rse.importexport_1.2.300.201403100950.jar,0.88
org.eclipse.rse.processes.ui_3.0.400.201403100950.jar,1
org.eclipse.rse.services.dstore_3.3.0.201406041609.jar,1
org.eclipse.rse.services.files.ftp_3.0.500.201403100950.jar,1
org.eclipse.rse.services.local_2.2.0.201502030655.jar,1
org.eclipse.rse.services.ssh_3.2.100.201403281521.jar,1
org.eclipse.rse.services.telnet_2.0.400.201403100950.jar,1
org.eclipse.rse.services_3.3.0.201403100950.jar,1
org.eclipse.rse.shells.ui_3.0.500.201403271554.jar,1
org.eclipse.rse.subsystems.files.core_3.3.1.201403100950.jar,1
org.eclipse.rse.subsystems.files.dstore_2.1.300.201403100950.jar,1
org.eclipse.rse.subsystems.files.ftp_2.2.0.201403100950.jar,1
org.eclipse.rse.subsystems.files.local_2.1.300.201403251512.jar,1
org.eclipse.rse.subsystems.files.ssh_2.1.300.201403100950.jar,1
org.eclipse.rse.subsystems.processes.core_3.1.300.201403100950.jar,1
org.eclipse.rse.subsystems.processes.dstore_2.1.400.201403100950.jar,1
org.eclipse.rse.subsystems.processes.local_2.1.400.201403100950.jar,1
org.eclipse.rse.subsystems.processes.shell.linux_1.1.400.201403100950.jar,1
org.eclipse.rse.subsystems.shells.core_3.1.300.201403271554.jar,1
org.eclipse.rse.subsystems.shells.dstore_2.1.400.201403100950.jar,0.896778841
org.eclipse.rse.subsystems.shells.local_2.1.400.201403100950.jar,1
org.eclipse.rse.subsystems.shells.ssh_2.1.400.201403100950.jar,1
org.eclipse.rse.subsystems.shells.telnet_1.2.300.201403100950.jar,1
org.eclipse.rse.ui_3.3.100.201503112018.jar,1
org.eclipse.rse_3.5.0.201403100950.jar,0.88
org.eclipse.search_3.10.0.v20150318-0856.jar.pack.gz,1
org.eclipse.swt.cocoa.macosx.x86_64_3.104.1.v20150825-0743.jar.pack.gz,1
org.eclipse.swt.gtk.linux.x86_3.104.1.v20150825-0743.jar.pack.gz,1
org.eclipse.swt.gtk.linux.x86_64_3.104.1.v20150825-0743.jar.pack.gz,1
org.eclipse.swt.win32.win32.x86_3.104.1.v20150825-0743.jar.pack.gz,1
org.eclipse.swt_3.104.1.v20150825-0743.jar.pack.gz,1
org.eclipse.team.core_3.7.100.v20150203-1452.jar.pack.gz,1
org.eclipse.team.ui_3.7.200.v20150203-1452.jar.pack.gz,1
org.eclipse.text_3.5.400.v20150505-1044.jar.pack.gz,1
org.eclipse.tm.terminal.connector.local_4.0.0.201505081521.jar,1
org.eclipse.tm.terminal.connector.process_4.0.0.201505221039.jar,1
org.eclipse.tm.terminal.connector.serial_4.0.0.201505101444.jar,1
org.eclipse.tm.terminal.connector.ssh_4.0.0.201505230732.jar,1
org.eclipse.tm.terminal.connector.telnet_4.0.0.201505101444.jar,1
org.eclipse.tm.terminal.control_4.0.0.201505221029.jar,1
org.eclipse.tm.terminal.view.core_4.0.0.201505101440.jar,1
org.eclipse.tm.terminal.view.ui_4.0.0.201506031417.jar,1
org.eclipse.ui.browser_3.4.300.v20150429-0602.jar.pack.gz,1
org.eclipse.ui.cheatsheets_3.4.200.v20131227-1524.jar.pack.gz,1
org.eclipse.ui.cocoa_1.1.100.v20150315-1253.jar.pack.gz,1
org.eclipse.ui.console_3.6.100.v20150822-1912.jar.pack.gz,1
org.eclipse.ui.editors_3.9.0.v20150213-1939.jar.pack.gz,1
org.eclipse.ui.externaltools_3.3.0.v20150302-1002.jar.pack.gz,1
org.eclipse.ui.forms_3.6.200.v20150506-2029.jar.pack.gz,1
org.eclipse.ui.ide.application_1.1.0.v20150422-0725.jar.pack.gz,1
org.eclipse.ui.ide_3.11.0.v20150825-2158.jar.pack.gz,1
org.eclipse.ui.intro.universal_3.2.800.v20150325-0952.jar.pack.gz,1
org.eclipse.ui.intro_3.4.300.v20141007-1449.jar.pack.gz,1
org.eclipse.ui.monitoring_1.0.0.v20150512-1436.jar.pack.gz,1
org.eclipse.ui.navigator.resources_3.5.0.v20150422-0725.jar.pack.gz,1
org.eclipse.ui.navigator_3.6.0.v20150422-0725.jar.pack.gz,1
org.eclipse.ui.net_1.2.200.v20120807-0927.jar.pack.gz,1
org.eclipse.ui.themes_1.1.0.v20150511-0913.jar.pack.gz,1
org.eclipse.ui.views.properties.tabbed_3.6.100.v20150423-0822.jar.pack.gz,1
org.eclipse.ui.views_3.8.0.v20150422-0725.jar.pack.gz,1
org.eclipse.ui.win32_3.2.500.v20150423-0822.jar.pack.gz,1
org.eclipse.ui.workbench.texteditor_3.9.100.v20141023-1946.jar.pack.gz,1
org.eclipse.ui.workbench_3.107.0.v20150825-2206.jar.pack.gz,1
org.eclipse.ui_3.107.0.v20150507-1945.jar.pack.gz,1
org.eclipse.update.configurator_3.3.300.v20140518-1928.jar.pack.gz,1
org.sat4j.core_2.3.5.v201308161310.jar.pack.gz,1
org.sat4j.pb_2.3.5.v201404071733.jar.pack.gz,0.886667299
org.slf4j.api_1.7.2.v20121108-1250.jar.pack.gz,1
org.slf4j.impl.log4j12_1.7.2.v20131105-2200.jar.pack.gz,0.886667299
org.tukaani.xz_1.3.0.v201308270617.jar.pack.gz,0.886667299
org.w3c.css.sac_1.3.1.v200903091627.jar,0.81
org.w3c.dom.events_3.0.0.draft20060413_v201105210656.jar,0.035990773
org.w3c.dom.smil_1.0.1.v200903091627.jar.pack.gz,0.886667299
org.w3c.dom.svg_1.1.0.v201011041433.jar,0
artifacts.jar,0
content.jar,0.012892217
com.ti.debug.server_6.0.1.201609121600.jar,1
com.ti.gc.backplane_6.1.0.201609121600.jar,0.007204474
com.ti.gc.common_6.1.0.201609121600.jar,0.007204474
com.ti.gc.pm.sat_6.0.0.201609121600.jar,0.015262109999999999
com.ti.gc.pm_6.1.0.201609121600.jar,0.007204474
com.ti.gc.sat.application_6.0.0.201609121600.jar,0.76926211
com.ti.gc.sat_6.0.0.201609121600.jar,0.015262109999999999
com.ti.backplane_1.0.0.201609121600.jar,0.007204474
com.ti.base.rcp.gc_1.0.0.201609121600.jar,0.041109741000000005
com.ti.binding.program.rcp.ui_1.0.0.201609121600.jar,1
com.ti.binding.program_1.0.0.201609121600.jar,0.360381706
com.ti.binding.stream_1.0.0.201609121600.jar,0.018895945
com.ti.ccstudio.debug.server.core_5.3.0.201609121600.jar,1
com.ti.common.core.utils.ds_1.0.0.201609121600.jar,0.541204474
com.ti.gui.composer.common.ui_1.0.0.201609121600.jar,1
com.ti.gui.composer.common_1.0.0.201609121600.jar,0.887204474
com.ti.gui.composer.webserver.adapter_6.0.0.201609121600.jar,0.893587385
com.ti.gui.composer.webserver_1.0.0.201609121600.jar,0.887204474
artifacts.xml,0
content.xml,0.012892217
org.eclipse.draw2d_3.9.0.201305060205.jar,0.88
org.eclipse.emf.common.ui_2.8.0.v20130610-0406.jar,1
org.eclipse.emf.common_2.9.0.v20130528-0742.jar,0.88
org.eclipse.emf.ecore.edit_2.8.0.v20130610-0406.jar,0.907996334
org.eclipse.emf.ecore_2.9.0.v20130528-0742.jar,0.88
org.eclipse.emf.edit.ui_2.9.0.v20130610-0406.jar,1
org.eclipse.emf.edit_2.9.0.v20130610-0406.jar,0.907996334
org.eclipse.emf.transaction_1.7.0.201306111400.jar,0.89083831
org.eclipse.emf.validation_1.7.0.201306111341.jar,1
org.eclipse.emf.workspace_1.7.0.201306111400.jar,0.88
org.eclipse.gef_3.9.0.201305060205.jar,0.88
org.eclipse.gmf.runtime.notation_1.7.0.201306101425.jar,0.88
org.eclipse.gmf.runtime.thirdparty_1.7.0.201306111432.jar,0.88
org.eclipse.gmf_1.7.0.201306111432.jar,0.88
javax.xml_1.3.4.v201005080400.jar,0
org.apache.batik.bridge_1.6.0.v201011041432.jar,0.884455399
org.apache.batik.css_1.6.0.v201011041432.jar,1
org.apache.batik.dom.svg_1.6.0.v201011041432.jar,0.88
org.apache.batik.dom_1.6.0.v201011041432.jar,0.88
org.apache.batik.ext.awt_1.6.0.v201011041432.jar,1
org.apache.batik.parser_1.6.0.v201011041432.jar,0.88
org.apache.batik.pdf_1.6.0.v201105071520.jar,0.88
org.apache.batik.svggen_1.6.0.v201011041432.jar,0.88
org.apache.batik.transcoder_1.6.0.v201011041432.jar,0.88
org.apache.batik.util.gui_1.6.0.v201011041432.jar,1
org.apache.batik.util_1.6.0.v201011041432.jar,0.88
org.apache.batik.xml_1.6.0.v201011041432.jar,0.88
org.apache.xerces_2.9.0.v201101211617.jar,0.88
org.apache.xml.resolver_1.2.0.v201005080400.jar,0.88
org.apache.xml.serializer_2.7.1.v201005080400.jar,0.88
org.eclipse.draw2d_3.9.0.201305060205.jar,0.88
org.eclipse.emf.common.ui_2.8.0.v20130610-0406.jar,1
org.eclipse.emf.common_2.9.0.v20130528-0742.jar,0.88
org.eclipse.emf.ecore.change.edit_2.5.0.v20130610-0406.jar,0.907996334
org.eclipse.emf.ecore.change_2.9.0.v20130528-0742.jar,0.88
org.eclipse.emf.ecore.edit_2.8.0.v20130610-0406.jar,0.907996334
org.eclipse.emf.ecore.xmi_2.9.0.v20130528-0742.jar,0.88
org.eclipse.emf.ecore_2.9.0.v20130528-0742.jar,0.88
org.eclipse.emf.edit.ui_2.9.0.v20130610-0406.jar,1
org.eclipse.emf.edit_2.9.0.v20130610-0406.jar,0.907996334
org.eclipse.emf.transaction.ui_1.4.0.201306111400.jar,1
org.eclipse.emf.transaction_1.4.0.201306111400.jar,0.89083831
org.eclipse.emf.validation.ui.ide_1.3.0.201306111341.jar,1
org.eclipse.emf.validation.ui_1.7.0.201306111341.jar,1
